"Time","Subsystem #1|Substep|box|CTLs|Vars|Pload1","Subsystem #1|Substep|box|CTLs|Vars|Ppv1"
0.95195,189.3346742,195.1690957
0.952,190.5347931,195.4363291
0.95205,189.3570075,195.5233574
0.9521,191.6360297,195.7390555
0.95215,190.4150241,195.7498946
0.9522,192.5553599,195.8935395
0.95225,191.2956734,195.8345809
0.9523,193.3031921,195.9110545
0.95235,192.0092245,195.7866003
0.9524,193.8895392,195.7999468
0.95245,192.5654413,195.6139022
0.9525,193.7724345,195.6195134
0.95255,192.4491329,195.4524299
0.9526,194.2087664,195.4235805
0.95265,192.8592585,195.1960012
0.9527,193.9577037,195.1616529
0.95275,192.6124935,194.955677
0.9528,193.7147057,194.9411708
0.95285,192.3736481,194.7542036
0.9529,193.4793321,194.7579726
0.95295,192.142268,194.5887737
0.953,192.793206,194.6096696
0.95305,191.4856786,194.457085
0.9531,192.2213447,194.4939827
0.95315,190.9404747,194.3569143
0.9532,191.7575644,194.4087501
0.95325,190.5005323,194.2861681
0.9533,190.8249042,194.3982019
0.95335,189.6165136,194.3660065
0.9534,191.6904369,194.4658929
0.95345,190.4449241,194.3631901
0.9535,191.8299889,194.4491445
0.95355,190.5786744,194.3600809
0.9536,191.9555361,194.4581655
0.95365,190.698823,194.380595
0.9537,192.6297295,194.4381274
0.95375,191.3407087,194.294597
0.9538,192.1535588,194.3413824
0.95385,190.8885384,194.2142142
0.9539,192.2132783,194.2756963
0.95395,190.9446286,194.162501
0.954,192.2637055,194.237358
0.95405,190.9916,194.1371632
0.9541,192.3051452,194.2245281
0.95415,191.0298358,194.1365099
0.9542,191.8947256,194.235573
0.95425,190.6417756,194.1588887
0.9543,191.5828709,194.2688239
0.95435,190.3497878,194.2026655
0.9544,192.3552973,194.2711887
0.95445,191.0873989,194.1382691
0.9545,192.9655689,194.1436884
0.95455,191.6668995,193.9496208
0.9546,192.8783226,193.9479353
0.95465,191.5796741,193.7736129
0.9547,192.79022,193.7898835
0.95475,191.4916724,193.6327184
0.9548,192.1372766,193.7117888
0.95485,190.8661951,193.647701
0.9549,192.1823746,193.7686883
0.95495,190.9080777,193.7129875
0.955,192.2185432,193.8431732
0.95505,190.9412363,193.7967883
0.9551,191.7948795,193.9359859
0.95515,190.5403299,193.8983375
0.9552,192.4796656,193.9944168
0.95525,191.1926691,193.8883785
0.9553,192.0033742,193.9713513
0.95535,190.7404259,193.8793248
0.9554,192.6270333,193.9231141
0.95545,191.3331593,193.7660629
0.9555,192.5477847,193.7999671
0.95555,191.2537934,193.6601988
0.9556,192.4669884,193.7097158
0.95565,191.1729743,193.5848228
0.9557,191.3672329,193.6948725
0.95575,190.1261629,193.660718
0.9558,191.076663,193.8103847
0.95585,189.8550228,193.782367
0.9559,189.6972607,194.0260596
0.95595,188.5485299,194.1585098
0.956,190.2839454,194.4663785
0.95605,189.1180408,194.5915299
0.9561,191.9967935,194.7872541
0.95615,190.7590393,194.7574083
0.9562,192.3702639,194.8631502
0.95625,191.1217193,194.7671376
0.9563,193.1102981,194.8080863
0.95635,191.8276447,194.6485206
0.9564,193.1373594,194.679779
0.95645,191.8516975,194.5372669
0.9565,193.7102415,194.5321683
0.95655,192.3947399,194.3273026
0.9566,194.1319188,194.263219
0.95665,192.7904389,194.0011639
0.9567,193.8755748,193.9339176
0.95675,192.5384408,193.6956048
0.9568,193.6278711,193.6502659
0.95685,192.2949257,193.4329936
0.9569,192.9432341,193.4079032
0.95695,191.639685,193.2102886
0.957,192.3733331,193.2041646
0.95705,191.0962871,193.0249759
0.9571,192.4553784,192.9848831
0.95715,191.1751608,192.7458217
0.9572,191.9624909,192.7009891
0.95725,190.7066747,192.484423
0.9573,192.5256047,192.4085452
0.95735,191.2401997,192.1346258
0.9574,192.4121056,192.0564365
0.95745,191.1273009,191.8075166
0.9575,191.7550695,191.799098
0.95755,190.497755,191.6501643
0.9576,191.7790677,191.6902998
0.95765,190.5189625,191.5559794
0.9577,191.2366054,191.6576402
0.95775,190.0010826,191.6155898
0.9578,191.3826419,191.7584559
0.95785,190.1412472,191.7240786
0.9579,191.5146367,191.8754318
0.95795,190.2677041,191.8496807
0.958,191.7556682,191.9578268
0.95805,190.5015064,191.8635016
0.9581,191.3953198,191.9583751
0.95815,190.1622241,191.8779832
0.9582,192.1072013,191.9335684
0.95825,190.8408041,191.7879942
0.9583,191.5575982,191.8799429
0.95835,190.3159056,191.8288053
0.9584,191.6962669,191.962957
0.95845,190.4488592,191.920124
0.9585,191.8212282,192.0632882
0.95855,190.5684338,192.029567
0.9586,190.7663158,192.268656
0.95865,189.5640873,192.3971833
0.9587,191.137192,192.7021073
0.95875,189.9233374,192.8247528
0.9588,191.479769,193.1264968
0.95885,190.2549675,193.2469171
0.9589,191.9350937,193.4953462
0.95895,190.6975936,193.5378003
0.959,192.7644874,193.7124191
0.95905,191.4907158,193.6833393
0.9591,193.9782942,193.7323106
0.95915,192.6454264,193.5596371
0.9592,194.8699599,193.4710235
0.95925,193.4861828,193.1641408
0.9593,194.9473153,193.0031424
0.95935,193.5464306,192.6469626
0.9594,193.9328887,192.4895444
0.95945,192.5698662,192.163589
0.9595,193.0524578,192.034397
0.95955,191.7239541,191.735618
0.9596,191.7607468,191.6792283
0.95965,190.4901871,191.4836869
0.9597,191.1382915,191.525528
0.95975,189.8945343,191.4250684
0.9598,190.6368143,191.55813
0.95985,189.4166759,191.5461675
0.9599,190.2488991,191.7640795
0.95995,189.0494608,191.834403
0.96,190.5565644,192.0849973
0.96005,189.3471645,192.1552624
0.9601,190.8402844,192.4070229
0.96015,189.6214953,192.478848
0.9602,191.6772834,192.680739
0.96025,190.4220813,192.6778014
0.9603,191.8993479,192.8088989
0.96035,190.6374367,192.7372868
0.9604,192.5121756,192.8022553
0.96045,191.2195894,192.6661507
0.9605,191.9795793,192.7206221
0.96055,190.712476,192.6008113
0.9606,191.9892016,192.6698375
0.96065,190.7197818,192.5638443
0.9607,191.9925073,192.6460896
0.96075,190.72087,192.5529451
0.9608,191.5468737,192.6475359
0.96085,190.2985215,192.5663591
0.9609,191.2022285,192.6724378
0.96095,189.9746081,192.6023918
0.961,189.188093,192.8419126
0.96105,188.0623449,193.0132131
0.9611,189.8573816,193.3571798
0.96115,188.7124745,193.5168615
0.9612,191.0739764,193.8024482
0.96125,189.8827387,193.8807713
0.9613,191.5188886,194.1410507
0.96135,190.3138903,194.221373
0.9614,193.0827431,194.3743647
0.96145,191.8096371,194.3027923
0.9615,193.7559137,194.3684055
0.96155,192.4503225,194.2331908
0.9616,194.2713528,194.236467
0.96165,192.9373621,194.0401107
0.9617,194.6384046,193.984387
0.96175,193.2798368,193.7304487
0.9618,194.3299494,193.6710863
0.96185,192.9770723,193.4403927
0.9619,194.5706453,193.3506378
0.96195,193.1965207,193.0632009
0.962,193.7008133,192.9716913
0.96205,192.3608238,192.7096936
0.9621,193.3982396,192.6418418
0.96215,192.0639519,192.4026244
0.9622,192.5587239,192.403232
0.96225,191.2567507,192.2628992
0.9623,191.9648673,192.3110283
0.96235,190.6900668,192.1842847
0.9624,190.9173226,192.2929255
0.96245,189.6941975,192.2573567
0.9625,191.104792,192.4061243
0.96255,189.8748242,192.3771999
0.9626,191.2756789,192.5334796
0.96265,190.0391759,192.5122394
0.9627,191.9940851,192.6244281
0.96275,190.7241449,192.5338394
0.9628,191.9987684,192.6320415
0.96285,190.7265598,192.5547117
0.9629,191.996927,192.6645906
0.96295,190.7226687,192.5982847
0.963,192.5464143,192.667066
0.96305,191.2431076,192.5341675
0.9631,192.9460465,192.5399463
0.96315,191.6175144,192.3459612
0.9632,192.7487112,192.2929539
0.96325,191.4242501,192.0415916
0.9633,192.4441231,191.985198
0.96335,191.1254837,191.7574075
0.9634,191.7002543,191.722765
0.96345,190.4126495,191.5158188
0.9635,190.5251382,191.5477166
0.96355,189.2925769,191.437705
0.9636,189.5840796,191.5615915
0.96365,188.4005333,191.5404735
0.9637,189.8675857,191.7032649
0.96375,188.6747509,191.6878969
0.9638,189.6979412,191.8573951
0.96385,188.5212882,191.8489048
0.9639,190.0380003,192.0250631
0.96395,188.8505042,192.0230883
0.964,189.9257255,192.2054545
0.96405,188.7528798,192.20948
0.9641,190.8814357,192.3460281
0.96415,189.6690239,192.2790295
