"Time","Subsystem #1|Substep|box|Li-ion Battery|LIBAT|SOC"
0.0124,54.39757669
0.01245,54.397577
0.0125,54.3975773
0.01255,54.39757761
0.0126,54.39757792
0.01265,54.39757823
0.0127,54.39757854
0.01275,54.39757885
0.0128,54.39757916
0.01285,54.39757948
0.0129,54.39757978
0.01295,54.3975801
0.013,54.39758041
0.01305,54.39758072
0.0131,54.39758103
0.01315,54.39758134
0.0132,54.39758165
0.01325,54.39758196
0.0133,54.39758227
0.01335,54.39758258
0.0134,54.39758289
0.01345,54.39758321
0.0135,54.39758351
0.01355,54.39758383
0.0136,54.39758414
0.01365,54.39758446
0.0137,54.39758477
0.01375,54.39758508
0.0138,54.3975854
0.01385,54.39758571
0.0139,54.39758602
0.01395,54.39758634
0.014,54.39758665
0.01405,54.39758697
0.0141,54.39758728
0.01415,54.39758759
0.0142,54.3975879
0.01425,54.39758822
0.0143,54.39758852
0.01435,54.39758883
0.0144,54.39758914
0.01445,54.39758945
0.0145,54.39758976
0.01455,54.39759007
0.0146,54.39759038
0.01465,54.39759069
0.0147,54.397591
0.01475,54.39759131
0.0148,54.39759162
0.01485,54.39759193
0.0149,54.39759224
0.01495,54.39759256
0.015,54.39759287
0.01505,54.39759318
0.0151,54.39759349
0.01515,54.39759381
0.0152,54.39759412
0.01525,54.39759444
0.0153,54.39759475
0.01535,54.39759507
0.0154,54.39759538
0.01545,54.3975957
0.0155,54.39759601
0.01555,54.39759633
0.0156,54.39759664
0.01565,54.39759696
0.0157,54.39759727
0.01575,54.39759758
0.0158,54.39759789
0.01585,54.39759821
0.0159,54.39759852
0.01595,54.39759883
0.016,54.39759914
0.01605,54.39759946
0.0161,54.39759977
0.01615,54.39760008
0.0162,54.39760039
0.01625,54.39760071
0.0163,54.39760102
0.01635,54.39760134
0.0164,54.39760165
0.01645,54.39760197
0.0165,54.39760229
0.01655,54.39760261
0.0166,54.39760292
0.01665,54.39760324
0.0167,54.39760355
0.01675,54.39760387
0.0168,54.39760418
0.01685,54.3976045
0.0169,54.39760481
0.01695,54.39760513
0.017,54.39760544
0.01705,54.39760575
0.0171,54.39760606
0.01715,54.39760637
0.0172,54.39760668
0.01725,54.397607
0.0173,54.3976073
0.01735,54.39760761
0.0174,54.39760792
0.01745,54.39760823
0.0175,54.39760854
0.01755,54.39760885
0.0176,54.39760916
0.01765,54.39760947
0.0177,54.39760978
0.01775,54.39761009
0.0178,54.3976104
0.01785,54.39761072
0.0179,54.39761103
0.01795,54.39761134
0.018,54.39761165
0.01805,54.39761197
0.0181,54.39761228
0.01815,54.3976126
0.0182,54.39761291
0.01825,54.39761323
0.0183,54.39761354
0.01835,54.39761386
0.0184,54.39761417
0.01845,54.39761449
0.0185,54.3976148
0.01855,54.39761512
0.0186,54.39761543
0.01865,54.39761574
0.0187,54.39761605
0.01875,54.39761637
0.0188,54.39761668
0.01885,54.39761699
0.0189,54.3976173
0.01895,54.39761762
0.019,54.39761792
0.01905,54.39761824
0.0191,54.39761855
0.01915,54.39761886
0.0192,54.39761917
0.01925,54.39761948
0.0193,54.39761979
0.01935,54.3976201
0.0194,54.39762041
0.01945,54.39762072
0.0195,54.39762103
0.01955,54.39762134
0.0196,54.39762165
0.01965,54.39762196
0.0197,54.39762227
0.01975,54.39762258
0.0198,54.39762289
0.01985,54.39762321
0.0199,54.39762352
0.01995,54.39762383
0.02,54.39762414
0.02005,54.39762446
0.0201,54.39762477
0.02015,54.39762509
0.0202,54.3976254
0.02025,54.39762571
0.0203,54.39762602
0.02035,54.39762633
0.0204,54.39762663
0.02045,54.39762694
0.0205,54.39762725
0.02055,54.39762756
0.0206,54.39762786
0.02065,54.39762817
0.0207,54.39762848
0.02075,54.39762879
0.0208,54.39762909
0.02085,54.39762941
0.0209,54.39762971
0.02095,54.39763003
0.021,54.39763033
0.02105,54.39763065
0.0211,54.39763095
0.02115,54.39763127
0.0212,54.39763157
0.02125,54.39763189
0.0213,54.39763219
0.02135,54.3976325
0.0214,54.39763281
0.02145,54.39763312
0.0215,54.39763342
0.02155,54.39763373
0.0216,54.39763404
0.02165,54.39763435
0.0217,54.39763465
0.02175,54.39763496
0.0218,54.39763527
0.02185,54.39763558
0.0219,54.39763589
0.02195,54.3976362
0.022,54.39763651
0.02205,54.39763682
0.0221,54.39763713
0.02215,54.39763744
0.0222,54.39763775
0.02225,54.39763807
0.0223,54.39763838
0.02235,54.39763869
0.0224,54.397639
0.02245,54.39763932
0.0225,54.39763963
0.02255,54.39763994
0.0226,54.39764025
0.02265,54.39764057
0.0227,54.39764088
0.02275,54.3976412
0.0228,54.39764151
0.02285,54.39764183
0.0229,54.39764214
0.02295,54.39764246
0.023,54.39764277
0.02305,54.39764309
0.0231,54.39764339
0.02315,54.39764371
0.0232,54.39764402
0.02325,54.39764433
0.0233,54.39764464
0.02335,54.39764495
0.0234,54.39764526
0.02345,54.39764557
0.0235,54.39764588
0.02355,54.39764619
0.0236,54.39764649
0.02365,54.3976468
0.0237,54.39764711
0.02375,54.39764742
0.0238,54.39764772
0.02385,54.39764803
0.0239,54.39764834
0.02395,54.39764865
0.024,54.39764896
0.02405,54.39764927
