"Time","Subsystem #1|Substep|box|CTLs|Vars|Pload1","Subsystem #1|Substep|box|CTLs|Vars|Ppv1"
0.01265,812.2322491,821.1411789
0.0127,810.1121553,821.0917099
0.01275,812.1049141,821.2859272
0.0128,810.0187955,821.2141324
0.01285,811.9904386,821.3990873
0.0129,809.8934289,821.3245662
0.01295,811.8636114,821.5095798
0.013,809.7555433,821.4366046
0.01305,814.3438716,821.5904378
0.0131,812.1217179,821.4610405
0.01315,816.5844882,821.5737702
0.0132,814.2541309,821.4103177
0.01325,818.5986466,821.4934866
0.0133,816.1697922,821.302058
0.01335,817.8109578,821.3925547
0.0134,815.3982506,821.2351589
0.01345,817.0618991,821.3462544
0.0135,814.6562092,821.2030096
0.01355,816.3613515,821.3249335
0.0136,814.0075189,821.1909614
0.01365,815.763351,821.321081
0.0137,813.4585747,821.1948406
0.01375,815.2620086,821.3321236
0.0138,813.0033719,821.2128382
0.01385,814.8514706,821.3566344
0.0139,812.636203,821.2437244
0.01395,814.4767944,821.3934958
0.014,812.2579561,821.2864465
0.01405,811.475948,821.470229
0.0141,809.3590972,821.4288968
0.01415,811.3283146,821.6333627
0.0142,809.1998416,821.5731664
0.01425,808.5265152,821.7977033
0.0143,806.4945374,821.7942603
0.01435,808.5803277,822.0328926
0.0144,806.5311686,822.0055117
0.01445,811.2714059,822.1986968
0.0145,809.1486824,822.1068258
0.01455,813.761855,822.2541484
0.0146,811.5337982,822.1252639
0.01465,816.0543187,822.2410768
0.0147,813.7625804,822.0827352
0.01475,818.1628394,822.1712456
0.0148,815.7708288,821.9859688
0.01485,820.0591709,822.0488525
0.0149,817.5780914,821.8379269
0.01495,821.7911607,821.8762579
0.015,819.2621466,821.6406936
0.01505,820.821318,821.6889763
0.0151,818.3505603,821.4900305
0.01515,819.9675131,821.56155
0.0152,817.5524711,821.3795071
0.01525,816.6143006,821.4933422
0.0153,814.357373,821.3845626
0.01535,813.5201425,821.5548482
0.0154,811.3666614,821.4943866
0.01545,810.6424614,821.7068596
0.0155,808.5859057,821.6855218
0.01555,810.6590057,821.9049605
0.0156,808.6317506,821.8574861
0.01565,810.7342802,822.0644164
0.0157,808.736177,822.0113982
0.01575,813.4382307,822.1828459
0.0158,811.3197627,822.0708258
0.01585,815.8891516,822.1995896
0.0159,813.6560206,822.0525131
0.01595,815.4886283,822.1842921
0.016,813.2508426,822.0677615
0.01605,815.0896341,822.2168809
0.0161,812.8481708,822.1111954
0.01615,814.6933091,822.267824
0.0162,812.4483043,822.1680694
0.01625,814.2998226,822.3296097
0.0163,812.0513382,822.234337
0.01635,816.5296088,822.3667209
0.0164,814.1893927,822.2165569
0.01645,818.5588388,822.3091162
0.0165,816.1333225,822.1260252
0.01655,820.4238511,822.1900707
0.0166,817.9467172,821.9799962
0.01665,822.1641084,822.0188863
0.0167,819.638881,821.7839302
0.01675,823.7866724,821.7991428
0.0168,821.2164889,821.5405156
0.01685,825.29803,821.5331049
0.0169,822.6858486,821.2518239
0.01695,824.1345926,821.2564662
0.017,821.5856995,821.0144418
0.01705,820.4478501,821.0741725
0.0171,818.0205925,820.9142165
0.01715,817.0644913,821.0375998
0.0172,814.7942583,820.932505
0.01725,816.5535268,821.0756551
0.0173,814.2820802,820.9548764
0.01735,813.4315392,821.1229327
0.0174,811.2654099,821.0649642
0.01745,813.1608198,821.2536132
0.0175,810.9863625,821.1778635
0.01755,810.2511539,821.3881285
0.0176,808.1760894,821.3710547
0.01765,810.1947112,821.5974841
0.0177,808.105422,821.5584308
0.01775,812.749241,821.741107
0.0178,810.549933,821.6388465
0.01785,812.4518799,821.8096966
0.0179,810.2565327,821.7297248
0.01795,814.7896953,821.8796465
0.018,812.4985754,821.748276
0.01805,819.5387483,821.8218072
0.0181,817.0845029,821.599766
0.01815,821.2906857,821.638655
0.0182,818.7490654,821.409564
0.01825,820.2703476,821.4666016
0.0183,817.7537781,821.2776506
0.01835,821.8948161,821.3257932
0.0184,819.3028063,821.0939421
0.01845,820.7975075,821.1435173
0.0185,818.2676262,820.9445904
0.01855,819.8242858,821.0159372
0.0186,817.3539396,820.8335391
0.01865,818.9297215,820.9186009
0.0187,816.470778,820.7486131
0.01875,812.8780693,820.8975543
0.0188,810.6775267,820.8620877
0.01885,809.9659419,821.0888568
0.0189,807.9165091,821.0766193
0.01895,807.3010643,821.3314875
0.019,805.3432443,821.3496188
0.01905,810.1166397,821.5723085
0.0191,808.0343524,821.5017126
0.01915,812.6730507,821.6661203
0.0192,810.4740357,821.5521447
0.01925,814.9851715,821.6815932
0.0193,812.6761657,821.5362236
0.01935,817.0687764,821.63716
0.0194,814.6714857,821.4640252
0.01945,818.9599439,821.5386914
0.0195,816.48147,821.339368
0.01955,820.6955982,821.3889956
0.0196,818.1694541,821.1645842
0.01965,819.700555,821.2237261
0.0197,817.1965502,821.0355104
0.01975,818.7853245,821.11749
0.0198,816.3390792,820.9457884
0.01985,817.9496973,821.0409936
0.0199,815.5168492,820.8809861
0.01995,817.150212,820.9867613
0.02,814.7352514,820.8368219
0.02005,816.3937168,820.9520216
0.0201,813.9992649,820.8112375
0.02015,815.6818542,820.935071
0.0202,813.293813,820.802714
0.02025,814.9958426,820.934497
0.0203,812.6358242,820.8099065
0.02035,814.3674338,820.9490064
0.0204,812.0330821,820.8315684
0.02045,813.7921645,820.9773937
0.0205,811.4814554,820.8665322
0.02055,813.2661897,821.0185275
0.0206,810.9773904,820.9137014
0.02065,810.1600151,821.099889
0.0207,807.9975272,821.0610092
0.02075,809.9453091,821.2681503
0.0208,807.7941836,821.210643
0.02085,812.3768428,821.3764971
0.0209,810.1342456,821.2574819
0.02095,814.6061721,821.3795425
0.021,812.2766585,821.2249886
0.02105,816.6434568,821.3165961
0.0211,814.2322007,821.1334646
0.02115,815.90448,821.2319312
0.0212,813.5194631,821.0823919
0.02125,815.2428489,821.2010289
0.0213,812.9088276,821.0652107
0.02135,814.6530565,821.1942506
0.0214,812.3330026,821.0672849
0.02145,814.1237729,821.204107
0.0215,811.8509012,821.0844646
0.02155,813.6538105,821.2280514
0.0216,811.3855604,821.1149678
0.02165,810.5759891,821.2932381
0.0217,808.4227667,821.2466051
0.02175,807.7331801,821.4747792
0.0218,805.6903245,821.4699539
0.02185,807.7659712,821.7055295
0.0219,805.7229376,821.67402
0.02195,807.8015382,821.8961675
0.022,805.7437525,821.8580345
0.02205,810.4527769,822.0436394
0.0221,808.3011943,821.9455453
0.02215,812.8950335,822.0876509
0.0222,810.6530705,821.9537631
0.02225,815.1367038,822.0650052
0.0223,812.808834,821.9020129
0.02235,817.2080624,821.9861574
0.0224,814.8232202,821.7963685
0.02245,819.114155,821.854992
0.0225,816.6309962,821.6396567
0.02255,818.2252985,821.7073145
0.0226,815.7711822,821.5274856
0.02265,817.3983235,821.617139
0.0227,814.972816,821.4528474
0.02275,816.6289099,821.5547028
0.0228,814.2113864,821.4010441
0.02285,815.9053435,821.512426
0.0229,813.5406857,821.3677967
0.02295,815.2623215,821.487604
0.023,812.9193262,821.3511517
0.02305,814.666023,821.4786574
0.0231,812.3441589,821.34972
0.02315,814.1151635,821.4843061
0.0232,811.8138043,821.362291
0.02325,810.9824956,821.5319616
0.0233,808.8067912,821.476834
0.02335,810.7375494,821.668393
0.0234,808.5537151,821.5955174
0.02345,810.4910523,821.7797843
0.0235,808.3268204,821.7048783
0.02355,810.2800931,821.8893512
0.0236,808.1081976,821.8158499
0.02365,810.0674152,822.002067
0.0237,807.91875,821.9305611
0.02375,812.5229591,822.0855493
0.0238,810.2888731,821.9574278
0.02385,814.8029168,822.0711525
0.0239,812.5062826,821.9088399
0.02395,816.9103664,821.9929227
0.024,814.5252845,821.8025543
0.02405,818.824462,821.8604657
0.0241,816.357615,821.6442002
0.02415,817.9908888,821.7109521
0.0242,815.5788192,821.5300872
0.02425,814.6531552,821.6474631
0.0243,812.399434,821.5431844
0.02435,814.2546783,821.6894655
0.0244,812.0428619,821.5728659
0.02445,813.8955069,821.7163536
0.0245,811.6799596,821.601655
0.02455,813.578146,821.7488819
0.0246,811.4031537,821.6388986
0.02465,813.294671,821.7909811
0.0247,811.1136391,821.6860032
0.02475,810.3755421,821.8713659
0.0248,808.2943096,821.8313355
0.02485,810.3095415,822.0365817
0.0249,808.214482,821.9769443
0.02495,812.8535436,822.1401042
0.025,810.6430476,822.0184455
0.02505,815.1568823,822.1375605
0.0251,812.8529102,821.9802771
0.02515,817.2564202,822.0689737
0.0252,814.8659014,821.8831847
0.02525,819.1887501,821.9454236
0.0253,816.7449917,821.7335267
0.02535,820.9624369,821.7709321
0.0254,818.4329561,821.5342052
0.02545,819.9667482,821.5814359
0.0255,817.463068,821.3812591
0.02555,819.029052,821.4516948
0.0256,816.5529326,821.2684012
0.02565,818.1753655,821.3524383
0.0257,815.7555506,821.1812095
0.02575,817.4331653,821.2761904
0.0258,815.0665872,821.1154039
0.02585,816.7569316,821.2201836
0.0259,814.3956748,821.0689282
0.02595,813.4856167,821.2113839
0.026,811.2398754,821.1298898
0.02605,810.4522972,821.325775
0.0261,808.3190392,821.2897721
0.02615,805.0000897,821.5487282
0.0262,803.0744145,821.6103639
0.02625,805.2895398,821.8938537
0.0263,803.3630897,821.9010555
0.02635,805.5757184,822.1556381
0.0264,803.6446775,822.147118
0.02645,808.4978776,822.3594034
0.0265,806.440929,822.2872684
0.02655,811.1589344,822.4536717
0.0266,809.0075951,822.3440956
0.02665,813.6286713,822.4784514
0.0267,811.4090319,822.3387878
0.02675,815.9130868,822.4452104
0.0268,813.5985439,822.2779278
0.02685,817.9913519,822.3580481
0.0269,815.5893885,822.1643938
0.02695,819.8780857,822.2192463
0.027,817.3953242,822.0001922
0.02705,821.5862253,822.0306914
0.0271,819.0284737,821.7871645
0.02715,820.565042,821.8277975
0.0272,818.0672214,821.6211046
0.02725,819.6633695,821.6852112
0.0273,817.2230469,821.4956661
0.02735,818.8753703,821.5736329
0.0274,816.4892658,821.396415
0.02745,818.1944249,821.4855824
0.0275,815.8593656,821.3190673
0.02755,809.6547957,821.4895021
0.0276,807.6541736,821.5196028
0.02765,807.0749509,821.7932625
0.0277,805.1481496,821.8183289
0.02775,809.9652989,822.0422184
0.0278,807.911941,821.9698064
0.02785,809.9627158,822.1640451
0.0279,807.8971318,822.104356
0.02795,809.9445008,822.3051742
0.028,807.8649508,822.2490284
0.02805,809.934954,822.4517572
0.0281,807.8872178,822.396787
0.02815,809.9873155,822.6001708
0.0282,807.9696641,822.5456921
0.02825,810.0583342,822.7493237
0.0283,808.0241816,822.6950701
0.02835,812.7422819,822.865758
0.0284,810.5928869,822.7535492
0.02845,815.1823763,822.8820227
0.0285,812.9289886,822.7349389
0.02855,817.4268142,822.8332996
0.0286,815.1108636,822.6577595
0.02865,819.4894797,822.7296212
0.0287,817.0744859,822.5278374
0.02875,818.7706302,822.6080953
0.0288,816.4062892,822.4408681
0.02885,818.1150166,822.5419174
0.0289,815.7551803,822.388806
0.02895,817.4786558,822.5005397
0.029,815.1293419,822.3564874
0.02905,816.8709988,822.4761881
0.0291,814.5359018,822.3396181
0.02915,816.2956623,822.4662482
0.0292,813.9624229,822.336388
0.02925,815.7337828,822.4693107
0.0293,813.4021304,822.3455902
0.02935,815.1883951,822.4842803
0.0294,812.8860102,822.366197
0.02945,817.3149472,822.4769153
0.0295,814.9339384,822.3049515
0.02955,819.2815741,822.376698
0.0296,816.846408,822.172533
0.02965,818.5198439,822.2498292
0.0297,816.1371822,822.0790506
0.02975,817.8623686,822.1767852
0.0298,815.5299772,822.0202094
0.02985,817.2629334,822.1289189
0.0299,814.9332013,821.9818042
0.02995,816.6783702,822.0989181
0.03,814.3506583,821.9597451
0.03005,816.1089503,822.0842404
0.0301,813.7923916,821.9522281
0.03015,815.566879,822.0834497
0.0302,813.2514035,821.9580062
0.03025,815.0392965,822.0954053
0.0303,812.7444026,821.9760033
0.03035,814.5550556,822.1190769
0.0304,812.2795538,822.0052289
0.03045,814.1334502,822.1535084
0.0305,811.9018198,822.0447606
0.03055,813.7980136,822.19781
0.0306,811.6077949,822.0937427
0.03065,816.1236868,822.2179183
0.0307,813.8240577,822.0591744
0.03075,818.2507302,822.1436703
0.0308,815.8920651,821.952088
0.03085,820.1992609,822.0081084
0.0309,817.7406742,821.7895645
0.03095,819.3453672,821.8539403
0.031,816.8955431,821.6705881
0.03105,818.5214856,821.7567979
0.0311,816.0934358,821.5888953
0.03115,817.746597,821.6872566
0.0312,815.3415122,821.5299553
0.03125,817.021955,821.6378253
0.0313,814.6400542,821.4895429
0.03135,818.9476808,821.5724027
0.0314,816.4854367,821.3725617
0.03145,818.1255188,821.4517169
0.0315,815.71781,821.2811372
0.03155,820.0063505,821.3455173
0.0316,817.5478998,821.1286449
0.03165,819.1769799,821.1922804
0.0317,816.7731505,821.0066581
0.03175,818.4118278,821.0905832
0.0318,816.0155816,820.9200783
0.03185,817.7113281,821.0163605
0.0319,815.3665688,820.8569415
0.03195,819.6597035,820.9298051
0.032,817.2162027,820.7199945
0.03205,818.8557613,820.7900615
0.0321,816.4658007,820.6104682
0.03215,818.1111362,820.7002637
0.0322,815.7282265,820.5354672
0.03225,817.3904568,820.6374068
0.0323,815.0137096,820.4835366
0.03235,816.6923239,820.5954307
0.0324,814.3212788,820.4510952
0.03245,816.0166286,820.5719274
0.0325,813.6575236,820.4362912
0.03255,812.7854578,820.593998
0.0326,810.5817552,820.527351
0.03265,812.4545304,820.7091693
0.0327,810.2473309,820.6268246
0.03275,812.1277939,820.803181
0.0328,809.9243454,820.720447
0.03285,811.8142126,820.8984759
0.0329,809.605876,820.8185116
0.03295,811.5031659,820.9995479
0.033,809.309059,820.9227921
0.03305,811.2451603,821.1068708
0.0331,809.0906726,821.0331638
0.03315,811.0353895,821.2200436
0.0332,808.8834679,821.1491064
0.03325,808.1973493,821.3669512
0.0333,806.1569954,821.3584391
0.03335,808.2620671,821.5935707
0.0334,806.2505077,821.5629664
0.03345,811.0166478,821.7537526
0.0335,808.9299687,821.6592193
0.03355,813.557811,821.8043658
0.0336,811.3549017,821.6728363
0.03365,815.8557005,821.7863562
0.0337,813.5476257,821.6251947
0.03375,817.9314326,821.7111981
0.0338,815.5297409,821.5228853
0.03385,819.8060817,821.5830429
0.0339,817.31988,821.3688802
0.03395,821.4966106,821.4042908
0.034,818.9333089,821.1653143
0.03405,823.0171034,821.1769566
0.0341,820.3829223,820.9141514
0.03415,819.2112547,820.9655545
0.0342,816.7196807,820.8026546
0.03425,815.6927176,820.9256871
0.0343,813.3357226,820.8210375
0.03435,815.0657649,820.9652105
0.0344,812.7303327,820.8452722
0.03445,814.4862362,820.9857598
0.0345,812.172772,820.8677518
0.03455,813.9531883,821.0123883
0.0346,811.6605114,820.8996607
0.03465,816.091812,821.0164043
0.0347,813.7415177,820.8498345
0.03475,815.4953707,820.9609106
0.0348,813.1934926,820.8216924
0.03485,814.9950776,820.9495925
0.0349,812.7395103,820.8221683
0.03495,814.5424524,820.9592028
0.035,812.2858713,820.8396952
0.03505,816.700807,820.9503519
0.0351,814.3395176,820.7779159
0.03515,816.0442614,820.8835157
0.0352,813.6924264,820.7389376
0.03525,815.4159138,820.861828
0.0353,813.0785157,820.729496
0.03535,814.8228884,820.8619655
0.0354,812.5022497,820.7379809
0.03545,814.2683874,820.877881
0.0355,811.9655617,820.7609413
0.03555,813.7535846,820.9073691
0.0356,811.4688433,820.7967675
0.03565,813.2784071,820.9491189
0.0357,811.0115376,820.8443046
0.03575,812.864695,821.0020662
0.0358,810.641941,820.9025494
0.03585,812.5378392,821.0652536
0.0359,810.3567273,820.9705861
0.03595,806.9824975,821.1899853
0.036,805.0003253,821.2215846
0.03605,812.3865609,821.4105969
0.0361,810.190728,821.2814106
0.03615,814.7055558,821.4001121
0.0362,812.4113352,821.2453889
0.03625,816.8128907,821.3383782
0.0363,814.428985,821.1571539
0.03635,818.7497892,821.2244087
0.0364,816.3126586,821.0171866
0.03645,817.9370946,821.0929598
0.0365,815.5152706,820.920779
0.03655,817.1635057,821.0181239
0.0366,814.7609634,820.8611064
0.03665,816.4346156,820.9703118
0.0367,814.0531349,820.8236139
0.03675,813.1610743,820.9707281
0.0368,810.9363075,820.8937736
0.03685,812.7943901,821.0656166
0.0369,810.5720005,820.9734998
0.03695,812.4415382,821.140377
0.037,810.2268119,821.0483385
0.03705,809.4773795,821.2458639
0.0371,807.3787146,821.2173099
0.03715,809.392851,821.433802
0.0372,807.2976534,821.3849603
0.03725,809.3439848,821.5919106
0.0373,807.2824004,821.5390036
0.03735,811.9557859,821.7111767
0.0374,809.7771927,821.599451
0.03745,814.3487191,821.7288521
0.0375,812.1040577,821.5818037
0.03755,816.5873966,821.6806355
0.0376,814.2809622,821.5047132
0.03765,816.0788701,821.6100142
0.0377,813.8176877,821.4671017
0.03775,818.2635887,821.5584499
0.0378,815.9426292,821.3688501
0.03785,820.2533299,821.4250515
0.0379,817.8312577,821.2053812
0.03795,822.0301473,821.2349445
0.038,819.5125042,820.9897368
0.03805,821.070213,821.0289687
0.0381,818.6102011,820.8206349
0.03815,820.1759715,820.88366
0.0382,817.7270381,820.6929936
0.03825,819.3585707,820.7704784
0.0383,816.9642115,820.5927928
0.03835,815.9921899,820.7108952
0.0384,813.7108636,820.605966
0.03845,815.4784937,820.7519275
0.0385,813.1959676,820.6347948
0.03855,814.9741252,820.7785059
0.0386,812.6917445,820.6639615
0.03865,814.4803393,820.8121129
0.0387,812.1997495,820.7029731
0.03875,808.7409771,820.9089097
0.0388,806.672105,820.9277343
0.03885,808.7210852,821.1760766
0.0389,806.656424,821.1514929
0.03895,806.0867045,821.4066995
0.039,804.1601866,821.4312052
0.03905,809.0261391,821.6625289
0.0391,807.017869,821.6017086
0.03915,811.779862,821.7760318
0.0392,809.69527,821.6721171
0.03925,814.3118062,821.8113543
0.0393,812.1109356,821.6757079
0.03935,816.5998677,821.7860184
0.0394,814.2891853,821.6221361
0.03945,818.6576887,821.7056938
0.0395,816.2437607,821.5151135
0.03955,817.9029429,821.6065537
0.0396,815.5037182,821.4501362
0.03965,814.5664417,821.5907215
0.0397,812.2915835,821.5090539
0.03975,814.1139745,821.6765385
0.0398,811.8514625,821.5805917
0.03985,813.6920441,821.7434413
0.0399,811.4441952,821.647658
0.03995,813.3006093,821.8126236
0.04,811.0497959,821.7199942
0.04005,812.9338142,821.8883317
0.0401,810.7254007,821.7992576
0.04015,815.2687064,821.9377776
0.0402,812.9968897,821.7932435
0.04025,814.8437693,821.9247015
0.0403,812.6149245,821.8059419
0.04035,817.0757769,821.9192198
0.0404,814.7400509,821.7512018
0.04045,819.0828274,821.8276551
0.0405,816.6496851,821.6283539
0.04055,818.2886923,821.7106962
0.0406,815.8723723,821.5449152
0.04065,817.5630188,821.6477633
0.0407,815.1989569,821.4962437
0.04075,816.9059794,821.6101242
0.0408,814.5504707,821.4681266
0.04085,816.2736955,821.5904688
0.0409,813.9218796,821.4564693
0.04095,815.6608534,821.5862416
0.041,813.3286114,821.459448
0.04105,815.1146082,821.5959835
0.0411,812.8298585,821.475796
0.04115,814.6308811,821.6185383
0.0412,812.3543159,821.5044269
0.04125,814.1704185,821.6528682
