"Time","Subsystem #1|Substep|box|Li-ion Battery|LIBAT|SOC"
0.0124,50.37514411
0.01245,50.37514411
0.0125,50.37514412
0.01255,50.37514413
0.0126,50.37514414
0.01265,50.37514415
0.0127,50.37514417
0.01275,50.37514418
0.0128,50.37514419
0.01285,50.3751442
0.0129,50.37514422
0.01295,50.37514423
0.013,50.37514425
0.01305,50.37514425
0.0131,50.37514427
0.01315,50.37514427
0.0132,50.37514429
0.01325,50.37514429
0.0133,50.3751443
0.01335,50.3751443
0.0134,50.37514432
0.01345,50.37514432
0.0135,50.37514433
0.01355,50.37514433
0.0136,50.37514434
0.01365,50.37514434
0.0137,50.37514436
0.01375,50.37514436
0.0138,50.37514438
0.01385,50.37514438
0.0139,50.3751444
0.01395,50.37514441
0.014,50.37514442
0.01405,50.37514443
0.0141,50.37514444
0.01415,50.37514445
0.0142,50.37514446
0.01425,50.37514447
0.0143,50.37514448
0.01435,50.37514448
0.0144,50.37514449
0.01445,50.37514449
0.0145,50.3751445
0.01455,50.37514451
0.0146,50.37514452
0.01465,50.37514452
0.0147,50.37514453
0.01475,50.37514454
0.0148,50.37514455
0.01485,50.37514455
0.0149,50.37514456
0.01495,50.37514456
0.015,50.37514458
0.01505,50.37514458
0.0151,50.3751446
0.01515,50.3751446
0.0152,50.37514462
0.01525,50.37514463
0.0153,50.37514465
0.01535,50.37514466
0.0154,50.37514467
0.01545,50.37514468
0.0155,50.3751447
0.01555,50.3751447
0.0156,50.37514472
0.01565,50.37514473
0.0157,50.37514475
0.01575,50.37514476
0.0158,50.37514478
0.01585,50.37514478
0.0159,50.3751448
0.01595,50.37514481
0.016,50.37514482
0.01605,50.37514483
0.0161,50.37514484
0.01615,50.37514485
0.0162,50.37514486
0.01625,50.37514486
0.0163,50.37514487
0.01635,50.37514487
0.0164,50.37514488
0.01645,50.37514489
0.0165,50.3751449
0.01655,50.3751449
0.0166,50.37514491
0.01665,50.37514491
0.0167,50.37514493
0.01675,50.37514493
0.0168,50.37514495
0.01685,50.37514495
0.0169,50.37514497
0.01695,50.37514498
0.017,50.375145
0.01705,50.37514501
0.0171,50.37514503
0.01715,50.37514504
0.0172,50.37514506
0.01725,50.37514507
0.0173,50.37514509
0.01735,50.3751451
0.0174,50.37514511
0.01745,50.37514512
0.0175,50.37514514
0.01755,50.37514514
0.0176,50.37514516
0.01765,50.37514516
0.0177,50.37514517
0.01775,50.37514518
0.0178,50.37514519
0.01785,50.37514519
0.0179,50.3751452
0.01795,50.3751452
0.018,50.37514521
0.01805,50.37514522
0.0181,50.37514523
0.01815,50.37514523
0.0182,50.37514524
0.01825,50.37514525
0.0183,50.37514526
0.01835,50.37514526
0.0184,50.37514527
0.01845,50.37514527
0.0185,50.37514528
0.01855,50.37514529
0.0186,50.3751453
0.01865,50.37514531
0.0187,50.37514532
0.01875,50.37514532
0.0188,50.37514534
0.01885,50.37514534
0.0189,50.37514536
0.01895,50.37514537
0.019,50.37514538
0.01905,50.37514539
0.0191,50.3751454
0.01915,50.3751454
0.0192,50.37514542
0.01925,50.37514542
0.0193,50.37514543
0.01935,50.37514543
0.0194,50.37514544
0.01945,50.37514544
0.0195,50.37514545
0.01955,50.37514546
0.0196,50.37514547
0.01965,50.37514547
0.0197,50.37514548
0.01975,50.37514548
0.0198,50.3751455
0.01985,50.3751455
0.0199,50.37514551
0.01995,50.37514552
0.02,50.37514553
0.02005,50.37514553
0.0201,50.37514554
0.02015,50.37514554
0.0202,50.37514555
0.02025,50.37514555
0.0203,50.37514556
0.02035,50.37514556
0.0204,50.37514557
0.02045,50.37514557
0.0205,50.37514558
0.02055,50.37514558
0.0206,50.37514559
0.02065,50.37514559
0.0207,50.3751456
0.02075,50.3751456
0.0208,50.37514561
0.02085,50.37514561
0.0209,50.37514562
0.02095,50.37514562
0.021,50.37514563
0.02105,50.37514563
0.0211,50.37514564
0.02115,50.37514564
0.0212,50.37514565
0.02125,50.37514565
0.0213,50.37514566
0.02135,50.37514567
0.0214,50.37514568
0.02145,50.37514568
0.0215,50.37514569
0.02155,50.3751457
0.0216,50.37514571
0.02165,50.37514571
0.0217,50.37514572
0.02175,50.37514572
0.0218,50.37514573
0.02185,50.37514574
0.0219,50.37514575
0.02195,50.37514575
0.022,50.37514576
0.02205,50.37514576
0.0221,50.37514576
0.02215,50.37514577
0.0222,50.37514577
0.02225,50.37514577
0.0223,50.37514578
0.02235,50.37514579
0.0224,50.3751458
0.02245,50.3751458
0.0225,50.37514581
0.02255,50.37514581
0.0226,50.37514582
0.02265,50.37514582
0.0227,50.37514583
0.02275,50.37514583
0.0228,50.37514584
0.02285,50.37514584
0.0229,50.37514585
0.02295,50.37514585
0.023,50.37514586
0.02305,50.37514586
0.0231,50.37514587
0.02315,50.37514587
0.0232,50.37514588
0.02325,50.37514588
0.0233,50.37514589
0.02335,50.37514589
0.0234,50.3751459
0.02345,50.3751459
0.0235,50.37514591
0.02355,50.37514591
0.0236,50.37514592
0.02365,50.37514592
0.0237,50.37514592
0.02375,50.37514592
0.0238,50.37514593
0.02385,50.37514593
0.0239,50.37514594
0.02395,50.37514594
0.024,50.37514595
0.02405,50.37514596
0.0241,50.37514597
0.02415,50.37514597
0.0242,50.37514598
0.02425,50.37514598
0.0243,50.375146
0.02435,50.375146
0.0244,50.37514602
0.02445,50.37514602
0.0245,50.37514604
0.02455,50.37514604
0.0246,50.37514606
0.02465,50.37514607
0.0247,50.37514608
0.02475,50.37514609
0.0248,50.3751461
0.02485,50.37514611
0.0249,50.37514612
0.02495,50.37514612
0.025,50.37514613
0.02505,50.37514613
0.0251,50.37514614
0.02515,50.37514614
0.0252,50.37514615
0.02525,50.37514615
0.0253,50.37514617
0.02535,50.37514617
0.0254,50.37514618
0.02545,50.37514618
0.0255,50.37514619
0.02555,50.3751462
0.0256,50.37514621
0.02565,50.37514621
0.0257,50.37514622
0.02575,50.37514622
0.0258,50.37514624
0.02585,50.37514624
0.0259,50.37514625
0.02595,50.37514626
0.026,50.37514627
0.02605,50.37514627
0.0261,50.37514628
0.02615,50.37514629
0.0262,50.3751463
0.02625,50.3751463
0.0263,50.37514631
0.02635,50.37514631
0.0264,50.37514632
0.02645,50.37514632
0.0265,50.37514633
0.02655,50.37514633
0.0266,50.37514634
0.02665,50.37514634
0.0267,50.37514635
0.02675,50.37514635
0.0268,50.37514636
0.02685,50.37514636
0.0269,50.37514637
0.02695,50.37514637
0.027,50.37514638
0.02705,50.37514638
0.0271,50.37514639
0.02715,50.3751464
0.0272,50.37514641
0.02725,50.37514641
0.0273,50.37514642
0.02735,50.37514643
0.0274,50.37514644
0.02745,50.37514645
0.0275,50.37514647
0.02755,50.37514648
0.0276,50.37514649
0.02765,50.3751465
0.0277,50.37514651
0.02775,50.37514652
0.0278,50.37514653
0.02785,50.37514654
0.0279,50.37514655
0.02795,50.37514655
0.028,50.37514656
0.02805,50.37514657
0.0281,50.37514658
0.02815,50.37514658
0.0282,50.37514659
0.02825,50.3751466
0.0283,50.37514661
0.02835,50.37514662
0.0284,50.37514663
0.02845,50.37514663
0.0285,50.37514664
0.02855,50.37514664
0.0286,50.37514666
0.02865,50.37514666
0.0287,50.37514667
0.02875,50.37514668
0.0288,50.37514669
0.02885,50.37514669
0.0289,50.37514671
0.02895,50.37514671
0.029,50.37514672
0.02905,50.37514672
0.0291,50.37514673
0.02915,50.37514674
0.0292,50.37514675
0.02925,50.37514675
0.0293,50.37514675
0.02935,50.37514675
0.0294,50.37514676
0.02945,50.37514676
0.0295,50.37514677
0.02955,50.37514677
0.0296,50.37514678
0.02965,50.37514678
0.0297,50.3751468
0.02975,50.3751468
0.0298,50.37514681
0.02985,50.37514682
0.0299,50.37514683
0.02995,50.37514684
0.03,50.37514685
0.03005,50.37514685
0.0301,50.37514686
0.03015,50.37514687
0.0302,50.37514688
0.03025,50.37514688
0.0303,50.37514689
0.03035,50.37514689
0.0304,50.3751469
0.03045,50.3751469
0.0305,50.37514691
0.03055,50.37514691
0.0306,50.37514693
0.03065,50.37514693
0.0307,50.37514694
0.03075,50.37514695
0.0308,50.37514696
0.03085,50.37514696
0.0309,50.37514698
0.03095,50.37514698
0.031,50.37514699
0.03105,50.37514699
0.0311,50.375147
0.03115,50.37514701
0.0312,50.37514702
0.03125,50.37514702
0.0313,50.37514703
0.03135,50.37514703
0.0314,50.37514704
0.03145,50.37514704
0.0315,50.37514705
0.03155,50.37514705
0.0316,50.37514707
0.03165,50.37514707
0.0317,50.37514709
0.03175,50.3751471
0.0318,50.37514711
0.03185,50.37514712
0.0319,50.37514713
0.03195,50.37514714
0.032,50.37514715
0.03205,50.37514716
0.0321,50.37514718
0.03215,50.37514718
0.0322,50.3751472
0.03225,50.3751472
0.0323,50.37514722
0.03235,50.37514722
0.0324,50.37514724
0.03245,50.37514724
0.0325,50.37514725
0.03255,50.37514725
0.0326,50.37514727
0.03265,50.37514727
0.0327,50.37514728
0.03275,50.37514729
0.0328,50.3751473
0.03285,50.3751473
0.0329,50.37514731
0.03295,50.37514731
0.033,50.37514732
0.03305,50.37514732
0.0331,50.37514733
0.03315,50.37514734
0.0332,50.37514735
0.03325,50.37514735
0.0333,50.37514736
0.03335,50.37514736
0.0334,50.37514737
0.03345,50.37514738
0.0335,50.37514739
0.03355,50.3751474
0.0336,50.37514741
0.03365,50.37514741
0.0337,50.37514742
0.03375,50.37514743
0.0338,50.37514744
0.03385,50.37514744
0.0339,50.37514745
0.03395,50.37514745
0.034,50.37514746
0.03405,50.37514746
0.0341,50.37514747
0.03415,50.37514748
0.0342,50.37514748
0.03425,50.37514749
0.0343,50.3751475
0.03435,50.3751475
0.0344,50.37514751
0.03445,50.37514751
0.0345,50.37514752
0.03455,50.37514752
0.0346,50.37514753
0.03465,50.37514753
