"Time","Subsystem #1|Substep|box|Boost|ILpv1","Subsystem #1|Substep|box|Node Voltages|S1) VPV1"
0.0,0.01192325464,0.06882602533
5.0E-5,0.01187879622,0.06867136899
1.0E-4,0.01193464149,0.06884280741
1.5E-4,0.01189020185,0.06865937565
2.0E-4,0.01194598566,0.06881771489
2.5E-4,0.01190145901,0.06862823978
3.0E-4,0.01195713392,0.06878408669
3.5E-4,0.01196258867,0.06855065873
4.0E-4,0.01201789868,0.0686427451
4.5E-4,0.01197277352,0.06842213738
5.0E-4,0.01202772426,0.06856523831
5.5E-4,0.01203244638,0.06832566145
6.0E-4,0.01208698264,0.06841585182
6.5E-4,0.01204112316,0.06819371858
7.0E-4,0.01209529026,0.06833786268
7.5E-4,0.01204921127,0.06814164173
8.0E-4,0.01210321989,0.06829870647
8.5E-4,0.01205702177,0.0681087662
9.0E-4,0.01211092167,0.06826916941
9.5E-4,0.01201458184,0.06812997618
0.001,0.01206865409,0.06835386204
0.00105,0.01197261591,0.06824526382
0.0011,0.01202710762,0.06848221711
0.00115,0.01193148327,0.06837933074
0.0012,0.01198643947,0.06861692701
0.00125,0.01189124261,0.06851371496
0.0013,0.0119466617,0.06874903907
0.00135,0.01185188739,0.06864416144
0.0014,0.01190775776,0.06887663678
0.00145,0.01186350074,0.06872124304
0.0015,0.01191954631,0.06889170204
0.00155,0.01187531485,0.06870776648
0.0016,0.01193130227,0.06886528748
0.00165,0.01188699184,0.06867540261
0.0017,0.01194287431,0.06883047162
0.00175,0.01189846417,0.06863944123
0.0018,0.0119542306,0.0687942875
0.00185,0.011909714,0.06860314016
0.0019,0.011965362,0.06875824514
0.00195,0.0119207367,0.06856720764
0.002,0.01197626575,0.06872267895
0.00205,0.01193153044,0.06853180603
0.0021,0.01198694048,0.0686876708
0.00215,0.01194209411,0.06849697988
0.0022,0.01199738523,0.06865324764
0.00225,0.01195242685,0.06846274787
0.0023,0.01200759925,0.06861942407
0.00235,0.01196252807,0.06842912253
0.0024,0.01201758227,0.06858621106
0.00245,0.01202245261,0.06835323268
0.0025,0.01207714122,0.0684462524
0.00255,0.01203145907,0.06822550649
0.0026,0.01208578486,0.06836989646
0.00265,0.01203988225,0.06817375201
0.0027,0.01209404898,0.06833040077
0.00275,0.01199798665,0.0681892433
0.0028,0.01205231024,0.06841118106
0.00285,0.01195654013,0.06830134383
0.0029,0.01201127391,0.06853666211
0.00295,0.01191591078,0.06843268198
0.003,0.01197110079,0.06866873812
0.00305,0.01187615844,0.06856450376
0.0031,0.01193180352,0.06879836087
0.00315,0.01183727746,0.06869252668
0.0032,0.01189336645,0.06892360599
0.00325,0.01179924755,0.06881596598
0.0033,0.01185576748,0.06904424199
0.00335,0.0117620446,0.06893484943
0.0034,0.01181897925,0.069160424
0.00345,0.01177574961,0.06900097402
0.0035,0.01183282713,0.069166292
0.00355,0.01183969639,0.06893736744
0.0036,0.01189644647,0.06902935246
0.00365,0.01190282129,0.06876718223
0.0037,0.01195897001,0.06884486771
0.00375,0.01196472568,0.06857539286
0.0038,0.0120202125,0.06865030203
0.00385,0.01202531669,0.06837869871
0.0039,0.01208012392,0.06845317767
0.00395,0.01203454335,0.06822352539
0.004,0.01208891447,0.06836345568
0.00405,0.01209309459,0.0681221201
0.0041,0.01214703498,0.0682119992
0.00415,0.01205065783,0.06803824835
0.0042,0.0121044899,0.06824614309
0.00425,0.01205830156,0.06808099318
0.0043,0.01211222351,0.06825336185
0.00435,0.0120160115,0.06811991767
0.0044,0.01207014944,0.06834637471
0.00445,0.01197425546,0.06823894278
0.0045,0.0120288192,0.06847620898
0.00455,0.01193333713,0.06837339313
0.0046,0.0119883631,0.06861078506
0.00465,0.0118933029,0.06850740047
0.0047,0.01194878553,0.06874242812
0.00475,0.0118541354,0.06863734384
0.0048,0.011910059,0.06886954444
0.00485,0.01181580282,0.06876261439
0.0049,0.01187215041,0.0689920047
0.00495,0.0118283689,0.06883476269
0.005,0.01188486396,0.06900291775
0.00505,0.01184107747,0.06881784511
0.0051,0.0118974909,0.06897361156
0.00515,0.01185359703,0.06878291121
0.0052,0.01190988323,0.06893647129
0.00525,0.0118658626,0.06874475287
0.0053,0.0119220139,0.06889821593
0.00535,0.01187786411,0.06870644009
0.0054,0.01193388063,0.06886024276
0.00545,0.01188960271,0.0686686124
0.0055,0.01194548611,0.06882284312
0.00555,0.011951155,0.0685886439
0.0056,0.01200665878,0.06867998851
0.00565,0.01196174475,0.06845908454
0.0057,0.01201687537,0.06860156288
0.00575,0.01202177966,0.06836168876
0.0058,0.01207648299,0.06845143459
0.00585,0.0120307979,0.06822914359
0.0059,0.01208511893,0.06837281538
0.00595,0.01198914965,0.06822536511
0.006,0.01204356837,0.068443865
0.00605,0.01194785324,0.06833227156
0.0061,0.01200266205,0.0685663857
0.00615,0.0119073369,0.06846173177
0.0062,0.01196259243,0.06869713609
0.00625,0.01191776416,0.06854373071
0.0063,0.01197320362,0.06871704708
0.00635,0.01192840233,0.06853454096
0.0064,0.01198378637,0.06869441415
0.00645,0.0119388986,0.0685056362
0.0065,0.01199417483,0.06866287317
0.00655,0.01199924809,0.06843001726
0.0066,0.01205415599,0.06852288229
0.00665,0.01200865242,0.06830230085
0.0067,0.01206319062,0.06844634339
0.00675,0.01196739102,0.06829907185
0.0068,0.01202202512,0.06851679379
0.00685,0.01192647175,0.06840459024
0.0069,0.0119814877,0.06863745719
0.00695,0.01193640447,0.06848311447
0.007,0.01199159193,0.06865680136
0.00705,0.01194652581,0.06847456096
0.0071,0.01200165565,0.06863529964
0.00715,0.0119565013,0.06844698833
0.0072,0.0120115241,0.0686051683
0.00725,0.01196625732,0.06841566693
0.0073,0.01202116199,0.06857361091
0.00735,0.01192568997,0.06843291755
0.0074,0.01198074206,0.06865208119
0.00745,0.01188553715,0.06854010192
0.0075,0.01194097334,0.06877116004
0.00755,0.01189625723,0.0686155352
